Time,Open,High,Low,Close,Volume
2022-10-03 15:55:00,144.716,144.735,144.661,144.67,358
2022-10-03 16:00:00,144.668,144.716,144.668,144.694,294
2022-10-03 16:05:00,144.695,144.696,144.688,144.692,179
2022-10-03 16:10:00,144.693,144.71,144.686,144.705,160
2022-10-03 16:15:00,144.702,144.712,144.678,144.68,197
2022-10-03 16:20:00,144.681,144.687,144.668,144.668,258
2022-10-03 16:25:00,144.668,144.672,144.631,144.64,95
2022-10-03 16:30:00,144.641,144.666,144.608,144.616,145
2022-10-03 16:35:00,144.618,144.62,144.615,144.618,147
2022-10-03 16:40:00,144.618,144.632,144.616,144.627,93
2022-10-03 16:45:00,144.628,144.644,144.625,144.64,139
2022-10-03 16:50:00,144.636,144.636,144.568,144.568,254
2022-10-03 16:55:00,144.568,144.598,144.564,144.566,86
2022-10-03 17:00:00,144.531,144.548,144.531,144.532,7
2022-10-03 17:05:00,144.547,144.547,144.531,144.536,18
2022-10-03 17:10:00,144.536,144.54,144.536,144.54,98
2022-10-03 17:15:00,144.544,144.56,144.544,144.552,360
2022-10-03 17:20:00,144.551,144.57,144.544,144.57,679
2022-10-03 17:25:00,144.568,144.57,144.563,144.564,536
2022-10-03 17:30:00,144.568,144.572,144.562,144.567,706
2022-10-03 17:35:00,144.57,144.57,144.562,144.57,236
2022-10-03 17:40:00,144.569,144.572,144.567,144.572,54
2022-10-03 17:45:00,144.573,144.578,144.57,144.576,92
2022-10-03 17:50:00,144.582,144.626,144.572,144.626,89
2022-10-03 17:55:00,144.628,144.63,144.598,144.62,85
2022-10-03 18:00:00,144.62,144.634,144.588,144.59,254
2022-10-03 18:05:00,144.59,144.604,144.566,144.59,121
2022-10-03 18:10:00,144.591,144.608,144.584,144.598,208
2022-10-03 18:15:00,144.596,144.596,144.586,144.592,484
2022-10-03 18:20:00,144.59,144.606,144.582,144.604,203
2022-10-03 18:25:00,144.604,144.608,144.57,144.582,210
2022-10-03 18:30:00,144.582,144.582,144.494,144.517,262
2022-10-03 18:35:00,144.52,144.538,144.52,144.526,77
2022-10-03 18:40:00,144.522,144.549,144.448,144.531,237
2022-10-03 18:45:00,144.532,144.574,144.532,144.55,199
2022-10-03 18:50:00,144.544,144.544,144.519,144.522,64
2022-10-03 18:55:00,144.522,144.534,144.496,144.523,185
2022-10-03 19:00:00,144.522,144.532,144.47,144.471,537
2022-10-03 19:05:00,144.467,144.474,144.446,144.448,417
2022-10-03 19:10:00,144.448,144.468,144.436,144.454,307
2022-10-03 19:15:00,144.454,144.487,144.442,144.485,273
2022-10-03 19:20:00,144.484,144.51,144.475,144.498,620
2022-10-03 19:25:00,144.496,144.525,144.49,144.521,367
2022-10-03 19:30:00,144.52,144.551,144.514,144.526,267
2022-10-03 19:35:00,144.527,144.562,144.498,144.562,320
2022-10-03 19:40:00,144.56,144.562,144.54,144.55,320
2022-10-03 19:45:00,144.548,144.565,144.54,144.565,589
2022-10-03 19:50:00,144.569,144.574,144.49,144.504,228
2022-10-03 19:55:00,144.506,144.534,144.474,144.526,283
2022-10-03 20:00:00,144.524,144.572,144.414,144.572,995
2022-10-03 20:05:00,144.57,144.592,144.546,144.572,627
2022-10-03 20:10:00,144.572,144.625,144.548,144.608,443
2022-10-03 20:15:00,144.608,144.614,144.578,144.59,469
2022-10-03 20:20:00,144.591,144.645,144.59,144.624,444
2022-10-03 20:25:00,144.619,144.662,144.617,144.662,529
2022-10-03 20:30:00,144.662,144.698,144.65,144.683,668
2022-10-03 20:35:00,144.685,144.709,144.661,144.682,615
2022-10-03 20:40:00,144.68,144.705,144.667,144.698,369
2022-10-03 20:45:00,144.7,144.729,144.672,144.712,418
2022-10-03 20:50:00,144.71,144.719,144.68,144.689,526
2022-10-03 20:55:00,144.699,144.756,144.68,144.69,708
2022-10-03 21:00:00,144.686,144.713,144.672,144.702,519
2022-10-03 21:05:00,144.698,144.716,144.676,144.705,374
2022-10-03 21:10:00,144.704,144.742,144.694,144.728,518
2022-10-03 21:15:00,144.728,144.746,144.718,144.721,322
2022-10-03 21:20:00,144.722,144.761,144.679,144.722,427
2022-10-03 21:25:00,144.72,144.729,144.704,144.709,422
2022-10-03 21:30:00,144.709,144.732,144.682,144.714,566
2022-10-03 21:35:00,144.712,144.76,144.712,144.744,386
2022-10-03 21:40:00,144.75,144.765,144.733,144.756,502
2022-10-03 21:45:00,144.756,144.763,144.732,144.736,425
2022-10-03 21:50:00,144.736,144.785,144.736,144.775,376
2022-10-03 21:55:00,144.774,144.828,144.764,144.812,329
2022-10-03 22:00:00,144.812,144.826,144.8,144.826,284
2022-10-03 22:05:00,144.826,144.916,144.826,144.912,544
2022-10-03 22:10:00,144.91,144.91,144.858,144.86,555
2022-10-03 22:15:00,144.858,144.869,144.832,144.838,434
2022-10-03 22:20:00,144.836,144.88,144.834,144.856,419
2022-10-03 22:25:00,144.858,144.867,144.844,144.864,286
2022-10-03 22:30:00,144.863,144.89,144.855,144.883,354
2022-10-03 22:35:00,144.885,144.896,144.875,144.882,204
2022-10-03 22:40:00,144.886,144.886,144.792,144.828,385
2022-10-03 22:45:00,144.828,144.856,144.828,144.856,169
2022-10-03 22:50:00,144.858,144.866,144.836,144.866,161
2022-10-03 22:55:00,144.864,144.878,144.856,144.863,195
2022-10-03 23:00:00,144.862,144.896,144.858,144.877,210
2022-10-03 23:05:00,144.877,144.889,144.874,144.88,231
2022-10-03 23:10:00,144.882,144.888,144.856,144.857,324
2022-10-03 23:15:00,144.856,144.87,144.852,144.866,359
2022-10-03 23:20:00,144.87,144.888,144.85,144.854,550
2022-10-03 23:25:00,144.854,144.881,144.84,144.871,370
2022-10-03 23:30:00,144.872,144.894,144.822,144.824,895
2022-10-03 23:35:00,144.824,144.84,144.774,144.782,795
2022-10-03 23:40:00,144.781,144.828,144.74,144.767,761
2022-10-03 23:45:00,144.769,144.814,144.75,144.804,738
2022-10-03 23:50:00,144.804,144.81,144.716,144.717,734
2022-10-03 23:55:00,144.716,144.743,144.668,144.73,640
2022-10-04 00:00:00,144.729,144.784,144.726,144.77,605
2022-10-04 00:05:00,144.77,144.836,144.762,144.798,628
2022-10-04 00:10:00,144.796,144.823,144.79,144.812,649
2022-10-04 00:15:00,144.81,144.864,144.802,144.838,390
2022-10-04 00:20:00,144.838,144.849,144.814,144.834,336
2022-10-04 00:25:00,144.837,144.846,144.822,144.836,331
2022-10-04 00:30:00,144.836,144.837,144.81,144.837,476
2022-10-04 00:35:00,144.839,144.843,144.75,144.76,463
2022-10-04 00:40:00,144.762,144.794,144.76,144.784,445
2022-10-04 00:45:00,144.786,144.805,144.762,144.796,642
2022-10-04 00:50:00,144.796,144.812,144.774,144.786,657
2022-10-04 00:55:00,144.789,144.814,144.786,144.804,363
2022-10-04 01:00:00,144.802,144.802,144.759,144.762,465
2022-10-04 01:05:00,144.768,144.78,144.749,144.76,438
2022-10-04 01:10:00,144.76,144.786,144.76,144.77,297
2022-10-04 01:15:00,144.771,144.783,144.766,144.77,336
2022-10-04 01:20:00,144.77,144.832,144.766,144.824,446
2022-10-04 01:25:00,144.823,144.852,144.804,144.85,394
2022-10-04 01:30:00,144.848,144.866,144.834,144.835,401
2022-10-04 01:35:00,144.833,144.861,144.832,144.844,366
2022-10-04 01:40:00,144.845,144.848,144.824,144.828,331
2022-10-04 01:45:00,144.827,144.836,144.774,144.79,505
2022-10-04 01:50:00,144.791,144.791,144.718,144.75,794
2022-10-04 01:55:00,144.753,144.832,144.73,144.83,721
2022-10-04 02:00:00,144.83,144.874,144.798,144.824,922
2022-10-04 02:05:00,144.822,144.84,144.779,144.812,914
2022-10-04 02:10:00,144.814,144.846,144.788,144.814,612
2022-10-04 02:15:00,144.818,144.854,144.797,144.852,704
2022-10-04 02:20:00,144.854,144.866,144.81,144.817,656
2022-10-04 02:25:00,144.817,144.834,144.794,144.801,569
2022-10-04 02:30:00,144.798,144.806,144.731,144.77,798
2022-10-04 02:35:00,144.771,144.781,144.679,144.687,551
2022-10-04 02:40:00,144.69,144.726,144.657,144.718,968
2022-10-04 02:45:00,144.72,144.735,144.611,144.626,856
2022-10-04 02:50:00,144.628,144.68,144.628,144.659,859
2022-10-04 02:55:00,144.663,144.693,144.636,144.682,753
2022-10-04 03:00:00,144.678,144.736,144.647,144.7,1019
2022-10-04 03:05:00,144.699,144.756,144.633,144.649,837
2022-10-04 03:10:00,144.647,144.69,144.63,144.66,873
2022-10-04 03:15:00,144.661,144.712,144.574,144.581,929
2022-10-04 03:20:00,144.584,144.658,144.548,144.648,1069
2022-10-04 03:25:00,144.645,144.659,144.578,144.596,925
2022-10-04 03:30:00,144.596,144.626,144.548,144.605,1011
2022-10-04 03:35:00,144.606,144.609,144.526,144.544,924
2022-10-04 03:40:00,144.545,144.594,144.544,144.589,799
2022-10-04 03:45:00,144.591,144.68,144.564,144.668,745
2022-10-04 03:50:00,144.666,144.671,144.621,144.66,808
2022-10-04 03:55:00,144.658,144.705,144.654,144.658,652
2022-10-04 04:00:00,144.658,144.675,144.622,144.654,706
2022-10-04 04:05:00,144.652,144.68,144.589,144.625,638
2022-10-04 04:10:00,144.624,144.664,144.606,144.644,659
2022-10-04 04:15:00,144.645,144.689,144.64,144.647,649
2022-10-04 04:20:00,144.646,144.756,144.642,144.747,648
2022-10-04 04:25:00,144.747,144.759,144.716,144.74,570
2022-10-04 04:30:00,144.738,144.79,144.736,144.76,513
2022-10-04 04:35:00,144.758,144.771,144.736,144.736,415
2022-10-04 04:40:00,144.736,144.782,144.697,144.767,647
2022-10-04 04:45:00,144.769,144.799,144.746,144.746,431
2022-10-04 04:50:00,144.744,144.75,144.716,144.732,577
2022-10-04 04:55:00,144.732,144.75,144.726,144.746,572
2022-10-04 05:00:00,144.746,144.774,144.714,144.718,798
2022-10-04 05:05:00,144.718,144.798,144.704,144.798,679
2022-10-04 05:10:00,144.796,144.82,144.766,144.772,769
2022-10-04 05:15:00,144.772,144.779,144.749,144.76,580
2022-10-04 05:20:00,144.76,144.798,144.75,144.777,636
2022-10-04 05:25:00,144.777,144.796,144.76,144.78,590
2022-10-04 05:30:00,144.784,144.798,144.758,144.772,536
2022-10-04 05:35:00,144.774,144.791,144.732,144.749,514
2022-10-04 05:40:00,144.751,144.757,144.686,144.698,598
2022-10-04 05:45:00,144.7,144.721,144.69,144.7,582
2022-10-04 05:50:00,144.704,144.73,144.693,144.712,370
2022-10-04 05:55:00,144.71,144.764,144.7,144.76,526
2022-10-04 06:00:00,144.761,144.77,144.714,144.721,1008
2022-10-04 06:05:00,144.723,144.75,144.686,144.698,823
2022-10-04 06:10:00,144.7,144.763,144.678,144.724,697
2022-10-04 06:15:00,144.724,144.742,144.646,144.654,606
2022-10-04 06:20:00,144.653,144.68,144.626,144.626,1047
2022-10-04 06:25:00,144.626,144.686,144.612,144.66,660
2022-10-04 06:30:00,144.66,144.676,144.618,144.644,522
2022-10-04 06:35:00,144.646,144.709,144.628,144.698,521
2022-10-04 06:40:00,144.7,144.754,144.688,144.734,706
2022-10-04 06:45:00,144.734,144.746,144.685,144.712,563
2022-10-04 06:50:00,144.712,144.741,144.696,144.726,644
2022-10-04 06:55:00,144.724,144.745,144.71,144.738,575
2022-10-04 07:00:00,144.738,144.774,144.716,144.774,666
2022-10-04 07:05:00,144.774,144.827,144.77,144.816,618
2022-10-04 07:10:00,144.814,144.835,144.796,144.834,434
2022-10-04 07:15:00,144.833,144.855,144.799,144.802,541
2022-10-04 07:20:00,144.804,144.838,144.794,144.8,633
2022-10-04 07:25:00,144.801,144.813,144.767,144.775,569
2022-10-04 07:30:00,144.776,144.781,144.743,144.758,574
2022-10-04 07:35:00,144.76,144.804,144.752,144.782,620
2022-10-04 07:40:00,144.784,144.79,144.757,144.762,539
2022-10-04 07:45:00,144.764,144.822,144.76,144.815,512
2022-10-04 07:50:00,144.814,144.835,144.804,144.812,310
2022-10-04 07:55:00,144.815,144.846,144.801,144.814,316
2022-10-04 08:00:00,144.814,144.888,144.802,144.854,914
2022-10-04 08:05:00,144.856,144.898,144.828,144.894,478
2022-10-04 08:10:00,144.896,144.936,144.864,144.88,600
2022-10-04 08:15:00,144.876,144.885,144.812,144.83,553
2022-10-04 08:20:00,144.832,144.926,144.83,144.858,757
2022-10-04 08:25:00,144.857,144.898,144.814,144.816,763
2022-10-04 08:30:00,144.822,144.854,144.764,144.8,786
2022-10-04 08:35:00,144.798,144.802,144.767,144.786,567
2022-10-04 08:40:00,144.789,144.802,144.742,144.764,655
2022-10-04 08:45:00,144.765,144.794,144.694,144.705,633
2022-10-04 08:50:00,144.706,144.756,144.658,144.67,587
2022-10-04 08:55:00,144.668,144.73,144.667,144.712,597
2022-10-04 09:00:00,144.706,144.77,144.702,144.729,651
2022-10-04 09:05:00,144.729,144.756,144.704,144.708,576
2022-10-04 09:10:00,144.706,144.726,144.662,144.696,600
2022-10-04 09:15:00,144.697,144.74,144.677,144.72,513
2022-10-04 09:20:00,144.724,144.763,144.724,144.746,561
2022-10-04 09:25:00,144.743,144.779,144.723,144.764,583
2022-10-04 09:30:00,144.762,144.793,144.743,144.762,962
2022-10-04 09:35:00,144.756,144.816,144.74,144.816,787
2022-10-04 09:40:00,144.818,144.858,144.796,144.844,770
2022-10-04 09:45:00,144.842,144.852,144.797,144.798,722
2022-10-04 09:50:00,144.799,144.826,144.758,144.764,864
2022-10-04 09:55:00,144.772,144.785,144.671,144.693,680
2022-10-04 10:00:00,144.691,144.691,144.529,144.54,1772
2022-10-04 10:05:00,144.534,144.538,144.464,144.492,1202
2022-10-04 10:10:00,144.492,144.54,144.452,144.528,955
2022-10-04 10:15:00,144.528,144.552,144.496,144.533,763
2022-10-04 10:20:00,144.535,144.591,144.516,144.577,714
2022-10-04 10:25:00,144.576,144.615,144.562,144.601,570
2022-10-04 10:30:00,144.6,144.653,144.589,144.618,612
2022-10-04 10:35:00,144.62,144.629,144.574,144.599,445
2022-10-04 10:40:00,144.597,144.601,144.505,144.567,824
2022-10-04 10:45:00,144.566,144.568,144.438,144.526,821
2022-10-04 10:50:00,144.528,144.567,144.446,144.458,816
2022-10-04 10:55:00,144.461,144.506,144.406,144.462,746
2022-10-04 11:00:00,144.464,144.464,144.372,144.416,744
2022-10-04 11:05:00,144.416,144.418,144.332,144.348,594
2022-10-04 11:10:00,144.354,144.412,144.324,144.378,620
2022-10-04 11:15:00,144.376,144.436,144.358,144.432,572
2022-10-04 11:20:00,144.433,144.488,144.432,144.468,511
2022-10-04 11:25:00,144.468,144.482,144.392,144.394,617
2022-10-04 11:30:00,144.396,144.422,144.374,144.394,450
2022-10-04 11:35:00,144.394,144.454,144.386,144.442,390
2022-10-04 11:40:00,144.44,144.44,144.363,144.392,479
2022-10-04 11:45:00,144.394,144.468,144.393,144.46,406
2022-10-04 11:50:00,144.462,144.466,144.364,144.364,367
2022-10-04 11:55:00,144.368,144.375,144.293,144.34,312
2022-10-04 12:00:00,144.338,144.338,144.245,144.248,378
2022-10-04 12:05:00,144.246,144.276,144.216,144.227,443
2022-10-04 12:10:00,144.227,144.229,144.154,144.207,509
2022-10-04 12:15:00,144.204,144.247,144.144,144.242,345
2022-10-04 12:20:00,144.242,144.254,144.13,144.13,378
2022-10-04 12:25:00,144.132,144.214,144.077,144.094,572
2022-10-04 12:30:00,144.098,144.124,144.041,144.098,460
2022-10-04 12:35:00,144.097,144.107,143.969,143.978,471
2022-10-04 12:40:00,143.98,144.052,143.951,144.05,508
2022-10-04 12:45:00,144.048,144.134,144.046,144.129,377
2022-10-04 12:50:00,144.128,144.197,144.128,144.194,354
2022-10-04 12:55:00,144.192,144.243,144.17,144.232,419
2022-10-04 13:00:00,144.231,144.241,144.168,144.238,479
2022-10-04 13:05:00,144.238,144.249,144.221,144.231,418
2022-10-04 13:10:00,144.226,144.282,144.217,144.26,370
2022-10-04 13:15:00,144.256,144.292,144.23,144.232,373
2022-10-04 13:20:00,144.23,144.25,144.178,144.178,391
2022-10-04 13:25:00,144.178,144.224,144.176,144.176,358
2022-10-04 13:30:00,144.176,144.184,144.12,144.174,334
2022-10-04 13:35:00,144.175,144.198,144.157,144.162,198
2022-10-04 13:40:00,144.164,144.201,144.154,144.156,272
2022-10-04 13:45:00,144.156,144.156,144.104,144.106,265
2022-10-04 13:50:00,144.108,144.159,144.096,144.157,203
2022-10-04 13:55:00,144.157,144.18,144.146,144.168,368
2022-10-04 14:00:00,144.17,144.184,144.138,144.165,202
2022-10-04 14:05:00,144.165,144.191,144.146,144.187,190
2022-10-04 14:10:00,144.183,144.195,144.156,144.175,232
2022-10-04 14:15:00,144.175,144.2,144.152,144.164,253
2022-10-04 14:20:00,144.165,144.178,144.142,144.156,208
2022-10-04 14:25:00,144.154,144.186,144.144,144.166,254
2022-10-04 14:30:00,144.166,144.166,144.138,144.147,169
2022-10-04 14:35:00,144.148,144.148,144.096,144.134,262
2022-10-04 14:40:00,144.136,144.136,144.088,144.094,204
2022-10-04 14:45:00,144.096,144.096,144.072,144.08,163
2022-10-04 14:50:00,144.08,144.08,144.042,144.042,313
2022-10-04 14:55:00,144.043,144.044,143.94,143.95,452
2022-10-04 15:00:00,143.953,143.969,143.894,143.935,442
2022-10-04 15:05:00,143.937,144.046,143.928,144.046,266
2022-10-04 15:10:00,144.049,144.122,144.045,144.072,378
2022-10-04 15:15:00,144.075,144.075,143.994,144.044,287
2022-10-04 15:20:00,144.044,144.078,144.036,144.06,209
2022-10-04 15:25:00,144.056,144.076,144.014,144.062,217
2022-10-04 15:30:00,144.065,144.086,144.038,144.052,311
2022-10-04 15:35:00,144.05,144.08,144.004,144.01,363
2022-10-04 15:40:00,144.009,144.015,143.984,144.006,242
2022-10-04 15:45:00,144.004,144.055,144.004,144.048,277
2022-10-04 15:50:00,144.046,144.046,143.992,143.992,417
2022-10-04 15:55:00,143.993,144.079,143.993,144.056,375
2022-10-04 16:00:00,144.053,144.072,144.006,144.007,234
2022-10-04 16:05:00,144.006,144.017,143.992,144.0,275
2022-10-04 16:10:00,144.001,144.004,143.983,143.996,237
2022-10-04 16:15:00,143.996,144.048,143.994,144.033,301
2022-10-04 16:20:00,144.033,144.058,144.032,144.041,182
2022-10-04 16:25:00,144.038,144.038,144.022,144.028,97
2022-10-04 16:30:00,144.026,144.049,144.024,144.043,490
2022-10-04 16:35:00,144.044,144.062,144.031,144.048,193
2022-10-04 16:40:00,144.05,144.098,144.03,144.088,405
2022-10-04 16:45:00,144.087,144.114,144.082,144.114,594
2022-10-04 16:50:00,144.112,144.166,144.112,144.166,861
2022-10-04 16:55:00,144.166,144.168,144.128,144.14,186
2022-10-04 17:00:00,144.11,144.11,144.11,144.11,1
2022-10-04 17:05:00,144.12,144.12,144.11,144.11,8
2022-10-04 17:10:00,144.126,144.126,144.114,144.119,9
2022-10-04 17:15:00,144.13,144.156,144.123,144.156,3
2022-10-04 17:20:00,144.123,144.129,144.122,144.127,6
2022-10-04 17:25:00,144.136,144.136,144.136,144.136,1
2022-10-04 17:30:00,144.141,144.168,144.141,144.15,136
2022-10-04 17:35:00,144.15,144.19,144.144,144.19,232
2022-10-04 17:40:00,144.186,144.202,144.168,144.198,89
2022-10-04 17:45:00,144.194,144.204,144.168,144.19,267
2022-10-04 17:50:00,144.19,144.272,144.19,144.226,201
2022-10-04 17:55:00,144.225,144.248,144.224,144.24,405
2022-10-04 18:00:00,144.24,144.272,144.172,144.19,207
2022-10-04 18:05:00,144.19,144.222,144.19,144.212,113
2022-10-04 18:10:00,144.212,144.215,144.17,144.171,134
2022-10-04 18:15:00,144.171,144.171,144.11,144.154,237
2022-10-04 18:20:00,144.161,144.183,144.144,144.156,199
2022-10-04 18:25:00,144.154,144.188,144.14,144.148,249
2022-10-04 18:30:00,144.142,144.164,144.135,144.137,159
2022-10-04 18:35:00,144.135,144.135,144.102,144.129,77
2022-10-04 18:40:00,144.133,144.159,144.132,144.15,139
2022-10-04 18:45:00,144.145,144.166,144.132,144.137,181
2022-10-04 18:50:00,144.136,144.148,144.118,144.138,109
2022-10-04 18:55:00,144.138,144.18,144.138,144.152,101
2022-10-04 19:00:00,144.154,144.156,144.108,144.126,148
2022-10-04 19:05:00,144.122,144.128,144.04,144.046,227
2022-10-04 19:10:00,144.046,144.108,144.042,144.098,356
2022-10-04 19:15:00,144.09,144.114,144.059,144.066,286
2022-10-04 19:20:00,144.07,144.084,144.046,144.062,176
2022-10-04 19:25:00,144.062,144.108,144.052,144.097,169
2022-10-04 19:30:00,144.091,144.096,144.064,144.064,246
2022-10-04 19:35:00,144.065,144.066,144.016,144.026,153
2022-10-04 19:40:00,144.025,144.072,144.024,144.054,170
2022-10-04 19:45:00,144.055,144.057,143.994,144.01,161
2022-10-04 19:50:00,144.008,144.022,143.948,143.96,218
2022-10-04 19:55:00,143.963,143.964,143.772,143.857,609
2022-10-04 20:00:00,143.854,143.86,143.75,143.788,894
2022-10-04 20:05:00,143.794,143.829,143.683,143.706,591
2022-10-04 20:10:00,143.705,143.705,143.528,143.624,1047
2022-10-04 20:15:00,143.62,143.654,143.566,143.62,791
2022-10-04 20:20:00,143.622,143.774,143.595,143.77,731
2022-10-04 20:25:00,143.772,143.806,143.74,143.799,601
2022-10-04 20:30:00,143.8,143.846,143.76,143.806,685
2022-10-04 20:35:00,143.806,143.861,143.8,143.847,431
2022-10-04 20:40:00,143.847,143.904,143.819,143.868,736
2022-10-04 20:45:00,143.868,143.966,143.846,143.962,568
2022-10-04 20:50:00,143.96,144.018,143.906,143.914,956
2022-10-04 20:55:00,143.913,143.921,143.849,143.852,713
2022-10-04 21:00:00,143.853,143.901,143.82,143.881,473
2022-10-04 21:05:00,143.881,143.89,143.83,143.858,454
2022-10-04 21:10:00,143.86,143.87,143.822,143.856,558
2022-10-04 21:15:00,143.854,143.882,143.838,143.846,583
2022-10-04 21:20:00,143.846,143.854,143.794,143.804,764
2022-10-04 21:25:00,143.807,143.832,143.784,143.805,911
2022-10-04 21:30:00,143.804,143.845,143.79,143.845,752
2022-10-04 21:35:00,143.845,143.912,143.838,143.904,587
2022-10-04 21:40:00,143.904,144.158,143.898,144.133,1152
2022-10-04 21:45:00,144.134,144.144,144.062,144.102,813
2022-10-04 21:50:00,144.103,144.274,144.103,144.263,1099
2022-10-04 21:55:00,144.26,144.268,144.19,144.248,1188
2022-10-04 22:00:00,144.252,144.26,144.19,144.202,770
2022-10-04 22:05:00,144.202,144.252,144.17,144.226,932
2022-10-04 22:10:00,144.215,144.22,144.13,144.194,916
2022-10-04 22:15:00,144.192,144.243,144.189,144.23,720
2022-10-04 22:20:00,144.226,144.23,144.174,144.184,591
2022-10-04 22:25:00,144.186,144.341,144.178,144.232,817
2022-10-04 22:30:00,144.232,144.255,144.178,144.21,802
2022-10-04 22:35:00,144.211,144.227,144.19,144.224,498
2022-10-04 22:40:00,144.226,144.24,144.19,144.232,776
2022-10-04 22:45:00,144.23,144.29,144.23,144.268,525
2022-10-04 22:50:00,144.264,144.264,144.228,144.252,527
2022-10-04 22:55:00,144.252,144.26,144.218,144.23,399
2022-10-04 23:00:00,144.226,144.234,144.168,144.18,569
2022-10-04 23:05:00,144.18,144.196,144.157,144.188,496
2022-10-04 23:10:00,144.19,144.21,144.164,144.203,620
2022-10-04 23:15:00,144.204,144.204,144.166,144.169,448
2022-10-04 23:20:00,144.168,144.168,144.12,144.162,468
2022-10-04 23:25:00,144.162,144.167,144.126,144.144,546
2022-10-04 23:30:00,144.144,144.159,144.114,144.148,517
2022-10-04 23:35:00,144.15,144.173,144.128,144.151,332
2022-10-04 23:40:00,144.151,144.158,144.126,144.13,485
2022-10-04 23:45:00,144.132,144.141,144.12,144.122,439
2022-10-04 23:50:00,144.124,144.128,144.081,144.081,382
2022-10-04 23:55:00,144.082,144.086,144.055,144.076,418
2022-10-05 00:00:00,144.077,144.089,144.066,144.088,312
2022-10-05 00:05:00,144.088,144.156,144.086,144.14,574
2022-10-05 00:10:00,144.14,144.152,144.115,144.128,448
2022-10-05 00:15:00,144.129,144.187,144.122,144.171,497
2022-10-05 00:20:00,144.173,144.176,144.152,144.166,328
2022-10-05 00:25:00,144.167,144.198,144.162,144.195,484
2022-10-05 00:30:00,144.192,144.199,144.164,144.164,392
2022-10-05 00:35:00,144.164,144.186,144.161,144.183,287
2022-10-05 00:40:00,144.182,144.186,144.152,144.166,380
2022-10-05 00:45:00,144.166,144.168,144.14,144.154,252
2022-10-05 00:50:00,144.155,144.162,144.046,144.074,465
2022-10-05 00:55:00,144.074,144.144,144.074,144.137,398
2022-10-05 01:00:00,144.135,144.135,144.09,144.099,447
2022-10-05 01:05:00,144.096,144.106,144.056,144.066,559
2022-10-05 01:10:00,144.067,144.072,144.024,144.054,460
2022-10-05 01:15:00,144.052,144.082,144.002,144.04,691
2022-10-05 01:20:00,144.038,144.073,144.018,144.07,450
2022-10-05 01:25:00,144.07,144.079,144.036,144.069,544
2022-10-05 01:30:00,144.071,144.09,144.046,144.072,566
2022-10-05 01:35:00,144.072,144.1,144.064,144.086,493
2022-10-05 01:40:00,144.089,144.104,144.046,144.053,526
2022-10-05 01:45:00,144.052,144.096,144.048,144.09,586
2022-10-05 01:50:00,144.09,144.117,144.084,144.112,717
2022-10-05 01:55:00,144.114,144.17,144.102,144.154,474
2022-10-05 02:00:00,144.151,144.236,144.138,144.213,690
2022-10-05 02:05:00,144.214,144.276,144.196,144.238,591
2022-10-05 02:10:00,144.24,144.25,144.206,144.238,709
2022-10-05 02:15:00,144.24,144.276,144.173,144.192,814
2022-10-05 02:20:00,144.192,144.197,144.134,144.151,669
2022-10-05 02:25:00,144.151,144.161,144.081,144.096,762
2022-10-05 02:30:00,144.1,144.141,144.084,144.129,475
2022-10-05 02:35:00,144.13,144.154,144.103,144.111,690
2022-10-05 02:40:00,144.111,144.204,144.111,144.161,544
2022-10-05 02:45:00,144.161,144.178,144.124,144.178,563
2022-10-05 02:50:00,144.176,144.2,144.102,144.176,742
2022-10-05 02:55:00,144.176,144.268,144.165,144.232,702
2022-10-05 03:00:00,144.231,144.296,144.226,144.246,1068
2022-10-05 03:05:00,144.244,144.318,144.242,144.277,791
2022-10-05 03:10:00,144.276,144.379,144.232,144.346,1020
2022-10-05 03:15:00,144.346,144.481,144.334,144.452,1172
2022-10-05 03:20:00,144.454,144.46,144.376,144.402,916
2022-10-05 03:25:00,144.4,144.444,144.38,144.402,839
2022-10-05 03:30:00,144.401,144.493,144.39,144.465,823
2022-10-05 03:35:00,144.462,144.486,144.442,144.464,890
2022-10-05 03:40:00,144.462,144.512,144.418,144.438,972
2022-10-05 03:45:00,144.44,144.5,144.43,144.5,954
2022-10-05 03:50:00,144.501,144.51,144.438,144.457,956
2022-10-05 03:55:00,144.453,144.484,144.436,144.443,846
2022-10-05 04:00:00,144.444,144.456,144.394,144.399,800
2022-10-05 04:05:00,144.398,144.402,144.355,144.369,724
2022-10-05 04:10:00,144.366,144.428,144.364,144.406,855
2022-10-05 04:15:00,144.405,144.532,144.397,144.498,1044
2022-10-05 04:20:00,144.496,144.563,144.468,144.48,974
2022-10-05 04:25:00,144.478,144.492,144.42,144.446,677
2022-10-05 04:30:00,144.446,144.453,144.398,144.451,602
2022-10-05 04:35:00,144.451,144.476,144.428,144.45,669
2022-10-05 04:40:00,144.449,144.454,144.416,144.44,721
2022-10-05 04:45:00,144.442,144.448,144.273,144.33,880
2022-10-05 04:50:00,144.33,144.342,144.3,144.316,931
2022-10-05 04:55:00,144.316,144.37,144.312,144.37,601
2022-10-05 05:00:00,144.37,144.43,144.366,144.4,581
2022-10-05 05:05:00,144.402,144.418,144.378,144.379,592
2022-10-05 05:10:00,144.381,144.39,144.327,144.328,629
2022-10-05 05:15:00,144.326,144.36,144.322,144.34,560
2022-10-05 05:20:00,144.338,144.38,144.334,144.38,558
